First Name,Last Name,COMMCODE,TRADECODE,ADDRESS,PHONE,EMAIL
BABBULA VENKATESHWARLU,CHILLIES            ,D,B688,"CHILLI  MERCHANTSOPP  NEW GRAIN MARKET  1ST GATE ,ENUMAMULA  WARANGAL ,TELANGANA  Pin:506006",9502944222,babbula_chilly@yahoo.co.in
QIK  EXPORTS,CHILLIES             TURMERIC            ,D,Q015,"SAIFI MAHALA.G. BELL MARG, MALABAR HILL ,MUMBAI ,MAHARASHTRA  Pin:400 006",8451896462,qikexports@yahoo.com
MAC IMPEX,CHILLIES             TURMERIC             CUMIN                CURRY POWDER        ,D,M1197,"R-22, APMC MARKET-IIPHASE-II ,VASHI,NAVI  MUMBAI ,MAHARASHTRA  Pin:400705",9920645645,assorted@omsomgroup.com
RANJIT CORPORATION,CHILLIES             TURMERIC            ,D,R584,"OFFICE NO.20,4TH FLOORDHEERAJ HERITAGE, S.V.ROAD ,MUMBAI ,MAHARASHTRA  Pin:400 054",9820032536,dimpletc@gmail.com
K.I.Z. FOODS LIMITED,CHILLIES             TURMERIC             GARLIC              ,D,K935,"SURVEY No. 199, MAHUVA SARVARKUNDLANEAR MURTUZA EXPORTS LTD, TAVEDA ,BHAVNAGAR ,GUJARAT  Pin:364290",9099074694,logistics@kizfoods.com
SHEESH SPICES,CHILLIES             TURMERIC             CORIANDER            CUMIN               ,D,S3374,"82/1 ,JAORA DISTRICT, RATLAM ,MADHYA PRADESH  Pin:457226",9826270888,shabbar_888@yahoo.co.in
G D FOODS MANUFACTURING INDIA PVT LTD,CHILLIES             GINGER               GARLIC               CURRY POWDER        ,D,G919,"PLOT NO 14 B BLOCKCOMMUNITY CENTRE ,NEW DELHI ,DELHI  Pin:110058",9268567815,sksaxena@tops.co.in
RUDRA AGRO INTERNATIONAL,CHILLIES             TURMERIC             FENUGREEK           ,D,R1030,"OFFICE NO 41, 5TH FLOORSHRI KRISHNA CENTER, ,AHMEDABAD ,GUJARAT  Pin:380009",9925333633,rudra_agro@hotmail.com
SRI GOKUL INTERNATIONAL,CHILLIES            ,D,S2586,"2/2276  GRAHATHAYAMMAL NAGAR R.R. NAGAR ,SIVAKASI ,TAMIL NADU  Pin:626123",9943230805,muthu.gokulintl@gmail.com
TALENT TRADER,CHILLIES             CURRY POWDER        ,D,T949,"CPXVII/665Thampiyedath Thekkathil ,CHAVARA ,KERALA  Pin:691583",9895742632,talenttrader@gmail.com
M.S. & SONS,CHILLIES             TAMARIND            ,D,M838,"V/298-B ,ERNAKULAM ,KERALA  Pin:683 563",09388839316,msandsons786@gmail.com
RANJITH AGRO FOODS,CHILLIES            ,D,R1304,"12   ALAGIRI STREET GROUND FLOORRED HILLS ROAD ,CHENNAI ,TAMIL NADU  Pin:600099",9677286235,admin@qualitychef.in
SRI MATA BIO SOURCE,CHILLIES             TURMERIC             NUTMEG/MACE,D,S1225,"3, SRI MATA1st Main, Meenakshi Residency ,Bangalore ,KARNATAKA  Pin:560060",9.19448E+11,smbiosource@gmail.com
SUNBEAM INDUSTRIES,CHILLIES             GINGER               CURRY POWDER        ,D,SC68,"TC 9-2183-1SUNBEAM ,TRIVANDRUM ,KERALA  Pin:695010",9895128766,sunbeam@sunbeamonline.com
FIVE STAR ENTERPRISES PVT.LTD.,CHILLIES             CUMIN                FENNEL               FENUGREEK            CURRY POWDER        ,D,F166,"SURVEY NO.138/IB   DARKAS ROADPALLIKUPPAM VILLAGE ,RED HILLS   CHENNAI ,TAMIL NADU  Pin:600 052",7845541020,fivestarexp@yahoo.co.in
SHARAFIYA TRADING,CHILLIES             TURMERIC             CORIANDER            TAMARIND             CURRY POWDER        ,D,S1812,"X11/126-CNEELAMBRA BUILDING ,WANDOOR, MALAPPURAM ,KERALA  Pin:679328",9633721131,sharafiyaexports@gmail.com
EGIANT AGROCONNECT PVT. LTD.,CHILLIES             TURMERIC             CORIANDER            CUMIN                FENNEL               FENUGREEK            CURRY POWDER        ,D,E419,"FL 902HYDE PARK, TOWER A,S.NO.587 ,MARKET YARD, PUNE ,MAHARASHTRA  Pin:411037",09011569199,nishant@egiant.in
FAZLANI EXPORTS PVT.LTD.,CHILLIES             GINGER               TURMERIC             CORIANDER            CUMIN                CELERY               FENNEL               FENUGREEK            OTHER SEEDS          CURRY POWDER        ,D,F152,"21STFLOORNIRMAL BUILDING ,MUMBAI ,MAHARASHTRA  Pin:400021",9820915460,info@fazlani.com
PASHUPATI TRADERS,CHILLIES             CUMIN                FENNEL               OTHER SEEDS         ,D,P852,"OPP. NEW GANJBAZAR GATE ,UNJHA ,GUJARAT  Pin:384 170",9427040541,paresh2288@yahoo.co.in
NILONS  ENTERPRISES  PRIVATE  LIMITED,CHILLIES             TURMERIC             CURRY POWDER        ,D,N484,"S.NO.131/1A/5, SUNDERBAM COMPLEX1ST & 2ND FLR, NEXT TO GANESH DUTTA TAMPLE , ,MAHARASHTRA  Pin:411045",9997832001,ambrish.singh@nilons.net
GREEN MOUNT SPICES PRIVATE LIMITED,CHILLIES             TURMERIC             CORIANDER            CURRY POWDER        ,D,G775,"IX/21 A, NEAR GREENVALLEY PUBLIC SCHOOLKOTHAMANGALAM ,ERNAKULAM ,KERALA  Pin:686 691",9048990861,greenmountspices@yahoo.com
JMS EXPORTS,CHILLIES            ,D,J725,"45/268FIRST FLOOR ,PALAKKAD ,KERALA  Pin:678006",9400712391,jmsxpo@gmail.com
SHAH PREMCHAND KESHAVJI AND CO,CHILLIES             TURMERIC             CELERY               NUTMEG/MACE,D,S2265,"53-KAZI SAYED STREET,MODI BAZAR ,MUMBAI ,MAHARASHTRA  Pin:400003",9820247813,vipulgosrani@gmail.com
D D EXIM,CHILLIES            ,D,D776,"37/7537/75 ANGALAMMAN KOIL STREET SHEVAPET ,SALEM ,TAMIL NADU  Pin:636002",9443266717,eximdd@gmail.com
MAHESH AGRO FOOD INDUSTRIES,CHILLIES             TURMERIC             CORIANDER            CUMIN                FENNEL               FENUGREEK            OTHER SEEDS         ,D,M1290,"H-1, 21 TO 24 ,BARMER ,RAJASTHAN  Pin:344 001",9414106883,akm_mafi@hotmail.com
DGS SPICES,CHILLIES             TURMERIC            ,D,D782,"59/107KANJIRAPARAMBIL ESTATE ,COCHIN ,KERALA  Pin:682013",9496127649,dgscochin@gmail.com
KOTTACKAL AGRO FOODS,CHILLIES             TURMERIC             CORIANDER            CURRY POWDER        ,D,K735,"VII/124 D, KOMARAMOOKKANNOOR, ANGAMALY ,ERNAKULAM DIST. ,KERALA  Pin:683 577",9526537117,info@mayilrice.com
JC TRADES,CHILLIES             GINGER               TURMERIC             CORIANDER            CUMIN                FENNEL               FENUGREEK            OTHER SEEDS          NUTMEG/MACE,D,J505,"3/1, SRIDEVI APARTMENTS,4TH CROSS STREET, TRUSTPURAM, ,CHENNAI ,TAMIL NADU  Pin:600024",9840053024,vcprakaash@gmail.com
SAGAR INTERNATIONAL,CHILLIES             GINGER               TURMERIC             CORIANDER            CUMIN                FENNEL               FENUGREEK            CURRY POWDER        ,D,S815,"D-402THE IMPERIAL HEIGHTS ,RAJKOT ,GUJARAT  Pin:360005",9824041974,sagar@sagarintl.com
K.P. OVERSEAS,CHILLIES             CUMIN                FENNEL               FENUGREEK            OTHER SEEDS          CURRY POWDER        ,D,K576,"FIRST FLOORJAYVIJAY SOCIETY ROAD ,UNJHA ,GUJARAT  Pin:384 170",9.19825E+11,bhatt@kanaiyagroup.com
SRI RAMAKRISHNA AGENCIES,CHILLIES            ,D,S2344,"160,CHITRAKARA STREET ,MADURAI ,TAMIL NADU  Pin:625001",9843029747,ramakrishnanwin@gmail.com
GANDHI SPICES PVT.LTD.,CHILLIES             GINGER               TURMERIC             CORIANDER            FENUGREEK            CURRY POWDER        ,D,G729,"PARA-BAZARGOLPITH CHOWK ,RAJKOT ,GUJARAT  Pin:360 001",9099970215,overseas@gandhispices.com
BLUE BHARATH EXIM (P) LTD,CHILLIES             TURMERIC             FENNEL               SPICE OILS & OLEORES,D,B479,"6, 3RD FLOOR26, FAGUN CHAMBERS ,EGMORE, CHENNAI ,TAMIL NADU  Pin:600 008",9840049493,bbharath2k@gmail.com
BLS IMPEX PRIVATE LIMITED,CHILLIES             TURMERIC             CORIANDER            CUMIN                CURRY POWDER        ,D,B728,"FLAT NO.301H.NO.8-2-293/3 ,HYDERABAD ,TELANGANA  Pin:500034",9959800766,blsimpexpvtltdhyd@gmail.com
SRI SARAVANA ENTERPRISES,CHILLIES             CUMIN               ,D,S2620,"258AYYAPPA HOUSE ,CHENNAI ,TAMIL NADU  Pin:600087",9841806988,sigmachennai@gmail.com
GRAND INTERNATIONAL EXPORTERS,CHILLIES            ,D,G1153,"3/95,96POTTUR ,MALAPPURAM ,KERALA  Pin:679578",9947682786,care@roastersfoods.com
RAINBOW INDUSTRIES,CHILLIES             TURMERIC             CUMIN               ,D,R971,"104DAYAL BHAWAN NO.4A, K.N. ROAD ,MUMBAI ,MAHARASHTRA  Pin:400 009",9821043278,rainbowind2004@yahoo.co.in
KERALA HOME FOODSTUFF EXPORTS,CHILLIES            ,D,K859,"XI/94, MADATHIPARAMBILMADATHIPARAMBIL ,MADAYIKONAM P.O, THRISSUR DISTRICT ,KERALA  Pin:680 712",9847287712,keralahomefood@gmail.com
ABN TRADES,CHILLIES             TURMERIC             OTHER SEEDS          NUTMEG/MACE CURRY POWDER        ,D,A1683,"V11 / 760C, NILE GARDEN COMPOUNDTHURAVOOR SOUTH P.O ,CHERTHALA.P.O, ALLEPPEY ,KERALA  Pin:688532",8129086212,qc@abntrades.com
SYMEGA FOOD INGREDIENTS LIMITED,CHILLIES             CURRY POWDER        ,D,S1396,"XI/312 G, SYNTHITE TASTE PARK ,ERNAKULAM ,KERALA  Pin:682310",9746474100,symega@symega.in
GRIFFITH FOODS PVT LTD,CHILLIES             CUMIN                CURRY POWDER        ,D,G697,"GRIFFITH HOUSE, SITE NO. 3 AND 4,KHB COLONY, AIRPORT BY PASS ROAD ,BANGALORE ,KARNATAKA  Pin:560064",8884425674,rnagg@griffithfoods.com
GAJANAND FOODS PVT. LTD.,CHILLIES             TURMERIC             CUMIN                CURRY POWDER        ,D,G904,"1ST FLOORGAJANAND HOUSE ,AHMEDABAD ,GUJARAT  Pin:380061",9879111544,export@gajanand.com
HARSH IMPEX,CHILLIES             GARLIC               CURRY POWDER        ,D,H524,"VILLAGE BHADRODNEAR POST OFFICE ,MAHUVA, BHAVNAGAR ,GUJARAT  Pin:364295",9898032340,info@harshimpexindia.com
JAINAM EXIM,CHILLIES             TURMERIC             CORIANDER            CURRY POWDER        ,D,J843,"ROOM NO. 3, BULIDING NO. 6NILGIRI BUILDING, ,THANE WEST ,MAHARASHTRA  Pin:400601",9987731437,jainamexim@gmail.com
J.V.TRADELINK PVT.LTD.,CHILLIES             TURMERIC            ,D,J639,"PLOT NO. 1825,NEAR DIVYA VIJAY SOC. ,AHMEDABAD ,GUJARAT  Pin:382345",9726693947,jvoverseas09@gmail.com
ABINAND I &#38 E PORTS,CHILLIES            ,D,A2806,"NEW NO 21C K COLONY ,COIMBATORE ,TAMIL NADU  Pin:641 044",9843060239,abinandexports@gmail.com
GANPATI MILLS,CHILLIES             FENUGREEK            CURRY POWDER        ,D,G878," ,TEH.GHARAUNDA, KARNAL ,HARIYANA  Pin:132037",8395983287,ganpatimillsknl@gmail.com
SHREE GENERAL TRADING,CHILLIES             TURMERIC             CORIANDER            CUMIN               ,D,S2824,"C  6AYOJAN FLAT ,AHMEDABAD ,GUJARAT  Pin:380007",9429021315,shreeim_ex@yahoo.com
ELMAC FOODS,CHILLIES             TAMARIND             CURRY POWDER        ,D,E193,"DIAMOND TOWER, 1ST BUILDING, 9TH FLOOR ,KOLKATA ,WEST BENGAL  Pin:700027",9830030787,vnthacker@gmail.com
KANAKASREE EXPORTS,CHILLIES             GINGER               TURMERIC             GARLIC               TAMARIND            ,D,K829,"KANAKASREENADAKKAL ,KOLLAM ,KERALA  Pin:691 548",944618191,kanakasreetvm@gmil.com
MALABAR PICKLES AND PRESERVES,CHILLIES             TAMARIND            ,D,M1748,"V/297 ,ERNAKULAM ,KERALA  Pin:683563",9846921937,malabarpreserves@gmail.com
OMAN TRADE,CHILLIES             TURMERIC             CORIANDER            CURRY POWDER        ,D,O125,"502, B WING, NAMAN MIDTOWNSENAPATI BAPAT MARG ,MUMBAI ,MAHARASHTRA  Pin:400 013",9821447656,exports@omantrade.co.in
ARAPPURA EXPORTS,CHILLIES             CURRY POWDER        ,D,A2676,"XIII/120INDUSTRIAL DEVELOPMENT PLOT NO.4 ,KOLLAM ,KERALA  Pin:691001",9446813325,arappuraexports@gmail.com
JANUS GLOBAL TRADE PVT. LTD.,CHILLIES             CURRY POWDER        ,D,J840,"1/3KISMET BUILDING ,MUMBAI ,MAHARASHTRA  Pin:380015",9909967716,info@janusglobaltrade.com
Alba International,CHILLIES             FENNEL               FENUGREEK           ,D,A884,"12/3DLAKSHMI   PURAM ,COIMBATORE ,TAMIL NADU  Pin:641025",9843013284,albacbe@gmail.com
GRB DAIRY FOODS PVT. LTD,CHILLIES             TURMERIC             CORIANDER            CURRY POWDER        ,D,G815,"NO  N-10PHASE  III ,HOSUR ,TAMIL NADU  Pin:635126",9003818764,qad@grbdairyfood.com
M M POONJIAJI SPICES LTD.,CHILLIES             TURMERIC             CUMIN                CURRY POWDER        ,D,P046,"42-ANANDILAL PODAR MARG ,MUMBAI ,MAHARASHTRA  Pin:400002",9819467829,exports@poonjiaji.com
ANAND FOOD &#38 DAIRY PRODUCTS,CHILLIES             GINGER               TURMERIC             CORIANDER            CUMIN                FENNEL              ,D,A1509,"CHIKHODRA-SARSA ROADAT & PO CHIKHODRA ,ANAND ,GUJARAT  Pin:388320",9825566288,anandfood@gmail.com
QUALITY  EXPORTS,CHILLIES             TAMARIND            ,D,Q013,"NO.1/161  B   IST MAIN ROADV  G  P LAYOUT ,CHENNAI ,TAMIL NADU  Pin:600041",9444086528,qualityexports3@yahoo.co.in
M.S TRADING EXPORT &#38 IMPORT,CHILLIES             CURRY POWDER        ,D,M1786,"11/983 ,NILAMBUR, MALAPPURAM ,KERALA  Pin:679329",9447275439,mstradingnbr@gmail.com
S &#38 J SALES CORPORATION,CHILLIES             GINGER               CORIANDER            GARLIC              ,D,S1636,"T.C.26/863GLASS HOUSE,PANAVILA JUNCTION ,TRIVANDRUM ,KERALA  Pin:695 014",8129050088,accounts@sndjonline.com
APEX INTERNATIONAL,CHILLIES             GINGER               CORIANDER            CUMIN                FENUGREEK            GARLIC              ,D,A1486,"2-C TILAK BHAWANOPP UDYOG BHAWAN ,JAIPUR ,RAJASTHAN  Pin:302 005",9828114665,sales@apexherbex.com
BABU    ENTERPRISES,CHILLIES             TURMERIC             CURRY POWDER        ,D,B768,"PLOT NO  BCHINNAMMAL    NAGAR ,PUZHUTHIVAKKAM   CHENNAI ,TAMIL NADU  Pin:600091",9444024331,tebabuenterprises@gmail.com
BUSINESS  NAVIGATORS   INDIA,CHILLIES            ,D,B536,"NO.71, OLD NO.33FIRST MAIN RD ,CHENNAI ,TAMIL NADU  Pin:600 020",9940159717,vlimpex@gmail.com
NATIONAL MASALA MILLS (REGD),CHILLIES             TURMERIC             CORIANDER            CUMIN                FENUGREEK            OTHER SEEDS          CURRY POWDER        ,D,N359,"D-1523DSIDC COMPLEX ,NARELA ,DELHI  Pin:110 040",9958427799,delhi@kanwalspices.com
UVARAJAS TEX TRADE,CHILLIES             TAMARIND            ,D,U184,"No. 47FIRST STREET ,COIMBATORE ,TAMIL NADU  Pin:641 012",9894447350,uttexports@yahoo.com
URVASHI INTERNATIONAL,CHILLIES             CUMIN                FENNEL               OTHER SEEDS          NUTMEG/MACE,D,U242,"259KATRA PEDAN ,DELHI ,DELHI  Pin:110006",9810086907,dinesh_4k@yahoo.com
ANGEL IMPEX,CHILLIES             TURMERIC             CORIANDER            CUMIN                TAMARIND             NUTMEG/MACE CURRY POWDER        ,D,A2737,"No.164G1, F BLOCK ,CHENNAI ,TAMIL NADU  Pin:600102",8939577789,mahesh@post.pl
AARNA AGRO EXPORTS,CHILLIES             CORIANDER            CUMIN                FENNEL               FENUGREEK            OTHER SEEDS         ,D,A2845,"OLD NO 70A ,70B, FIRST FLOORLINGHI CHETTY STREET ,CHENNAI ,TAMIL NADU  Pin:600 001",9940143745,info@aarnaagroexports.in
PARESH IMPEX,CHILLIES             TURMERIC             CORIANDER            FENNEL               FENUGREEK            TAMARIND             NUTMEG/MACE,D,P619,"ROOM NO.126, CENTRAL FACILITY BLDG.NO.1APMC MARKET, SECTOR-19 ,VASHI, MUMBAI SUBURBAN ,MAHARASHTRA  Pin:400 705",9869687960,par_g1@yahoo.co.in
LASOMO IMPORT EXPORT INTERNATIONAL,CHILLIES             TURMERIC             CUMIN                FENUGREEK           ,D,L262,"VP1V1108SONUS GARDENS ,KOLLAM ,KERALA  Pin:691508",9895521566,lasomoexports@gmail.com
HILLGREEN HERBALS PRIVATE LIMITED,CHILLIES             GINGER               SPICE OILS & OLEORES,D,H330,"NO.17, 13TH CROSSVASANTHANAGAR (EAST) ,BANGALORE ,KARNATAKA  Pin:560 052",9845122446,karthik@hillgreen.com
ARICHA TRADING CO LTD,CHILLIES             GINGER               TURMERIC             CORIANDER            CUMIN                FENNEL               FENUGREEK            OTHER SEEDS          CURRY POWDER        ,D,A1182,"8B.B.D. BAG ,KOLKATA ,WEST BENGAL  Pin:700001",9830067949,trade@arichaindia.com
CITADEL IMPEX PVT. LTD.,CHILLIES             CURRY POWDER        ,D,C542,"2B7/8, SHANTI APARTMENT ,MUMBAI ,MAHARASHTRA  Pin:400067",9892726007,cipl.admin@citadelimpex.com
TEXTON EXIMS PRIVATE LIMITED,CHILLIES             TURMERIC             CORIANDER            CUMIN                FENNEL               FENUGREEK            OTHER SEEDS          CURRY POWDER        ,D,T972,"4-30  MERAKA STREETATREYAPURAM ,ATREYAPURAM ,ANDHRA PRADESH  Pin:533235",8179796161,mvraju_mit@yahoo.co.in
KT &#38 AHMU HAIR CARE PRODUCTS,CHILLIES             GARLIC              ,D,K1516,"218-B ,THRISSUR ,KERALA  Pin:680614",9446615999,alwafa.kt@gmail.com
GODART EXPORT CORPORATION,CHILLIES            ,D,G558,"153, LAKE TOWNBLOCK-B ,KOLKATA ,WEST BENGAL  Pin:700089",9836031731,leo_raj1981@yahoo.co.in
INDIAN COMMERCIAL COMPANY,GINGER               TURMERIC            ,E,I009,"P.B. NO.117, 8/2151A.M. CROSS ROAD ,COCHIN ,KERALA  Pin:682 002",9388606027,indcomco@yahoo.com
N.B.ENTERPRISE,GINGER              ,E,N479,"VILL.DITH BATARASHIP.O.TILLABAZAR ,KARIMGANJ ,ASSAM  Pin:788709",7002949126,nbenterprise@yahoo.co.in
TANIA EXPORTS,GINGER              ,E,T466,"BIPIN PAUL ROADKARIMGANJ ,KARIMGANJ ,ASSAM  Pin:788711",9435078986,mohanbps@yahoo.co.in
FAIR EXPORTS (INDIA)   PVT. LTD,GINGER               TURMERIC             GARLIC              ,E,F124,"501, MADHAVABANDRA-KURLA COMPLEX ,BANDRA (E), MUMBAI ,MAHARASHTRA  Pin:400 051",9847044780,harilal@fairexports.net
RBG TRADING CORPORATION PRIVATE LTD.,GINGER               NUTMEG/MACE,E,R1094,"VI/93RBG YASHODHAN ,KOCHI ,KERALA  Pin:682002",9446001536,rbgkochi@gmail.com
H.B.GUM INDUSTRIES PVT LTD,GINGER              ,E,H443,"NEW COMMERCIAL PREMISES CO.OP SCTY LTDOFFICE NO.1,GR.FLOOR,82/84 ,YUSUF MEHARALI RD,MUMBAI ,MAHARASHTRA  Pin:400003",09820073163,hbi@vsnl.com
RAJ FOODS INTERNATIONAL,GINGER               TURMERIC             CORIANDER            CUMIN                FENNEL              ,E,R914,"1ST FLOORJ A PATEL BUILDING ,UNJHA ,GUJARAT  Pin:384170",09925732566,jigar@rajfoods.co.in
M.S.D.INTERNATIONAL,GINGER              ,E,M1446,"VILL. BISKUTP.O AYLABARI DIST ,KARIMGANJ ,ASSAM  Pin:788712",9435893601,mohanbps@yahoo.co.in
SHANKAR TRADING (EXPORT),GINGER              ,E,S2345,"SILCHAR ROAD ,KARIMGANJ ,ASSAM  Pin:788713",9435074777,nrdebroy@gmail.com
MUNNA ENTERPRISE,GINGER              ,E,M913,"VILL. BAKARSHAL ,KARIMGANJ ,ASSAM  Pin:788710",9435076001,munnaenterprise@rediffmail.com
MOLVIZADAH SONS,GINGER               TURMERIC             FENNEL               FENUGREEK            OTHER SEEDS          GARLIC              ,E,M1058,"165,2ND FLOORSAMUEL STREET ,MUMBAI ,MAHARASHTRA  Pin:400009",9820104561,molvizadahsons@hotmail.com
Nature Pearls Pvt. Ltd.,GINGER               TURMERIC            ,E,N795,"H NO 27 RIGHT PORTION1ST FLOOR ,NEW DELHI ,DELHI  Pin:110054",09899064090,abhishek.sharma@naturepearlsmail.com
BTL HERBS &#38 SPICES PVT. LTD.,GINGER              ,E,B900,"536, COMMODITY EXCHANGE BUILDING5TH FLOOR, PLOT NO.2,3,&4, SECTOR 19-A ,NAVI MUMBAI ,MAHARASHTRA  Pin:400705",9820137949,info@btlherbsspices.com
SOWKAT ENTERPRISE,GINGER               GARLIC              ,E,S1180,"SEKHPUR,BHASAIPAIKAR,DIST MURSHIDABAD ,MURSHIDABAD ,WEST BENGAL  Pin:742202",9932332417,sowkatenterprise@yahoo.in
PIYA INTERNATIONAL TRADING COMPANY,GINGER               TURMERIC             CUMIN                FENUGREEK           ,E,P1070,"OFFICE NO.125MANALI TOWER ,GANDHIDHAM  KACHCHH ,GUJARAT  Pin:370201",9.17601E+11,exports.1859@gmail.com
JAMIR UDDIN,GINGER              ,E,J264,"253MASJID ROAD ,KARIMGANJ ,ASSAM  Pin:788711",9435074741,mohanbps@yahoo.co.in
M.H. INTERNATIONAL,GINGER              ,E,M1052,"VILL. BAKARSHAL ,KARIMGANJ ,ASSAM  Pin:788 713",9401430321,mh.iinternational.321@gmail.com
S.G.SPICE & SEED TRADING CO. PVT.LTD,GINGER               TURMERIC             OTHER SEEDS         ,E,S1095,"D81 TTC INDUSTRIAL AREA,TURBHE MIDC ,NAVI MUMBAI ,MAHARASHTRA  Pin:400705",09820184893,sgspicenseed@gmail.com
NISHAT  BAGH  EXPORTS,GINGER              ,E,N815,"P-327, BLOCK -  A ,KOLKATA ,WEST BENGAL  Pin:700089",9830913744,nishatbagh@yahoo.in
AFTAB UDDIN,GINGER              ,E,A2796,"VILL.NIJ NATHUPUR ,KARIMGANJ ,ASSAM  Pin:788713",9435076002,aftabuddin15@gmail.com
SATNAM ORGANICS,GINGER               TURMERIC             FENUGREEK            GARLIC              ,E,S2197,"RED STAR TOWER, LOWER GROUND, ,LUDHIANA ,PUNJAB  Pin:141001",09592185800,sachit@satnamorganics.com
AMBADI FOOD,GINGER               TURMERIC             GARLIC              ,E,A1165,"TC 48/1630 ,TRIVANDRUM ,KERALA  Pin:695002",9447069500,ambadifood@gmail.com
MADHUR INDUSTRIES LTD,GINGER               TURMERIC             CORIANDER            CURRY POWDER        ,E,M545,"MADHUR  COMPLEX, 3RD FLOOR ,AHMEDABAD ,GUJARAT  Pin:380009",9898004099,svp@madhur.co
GREEN CHEM,GINGER               SPICE OILS & OLEORES,E,G592,"LAKSHMI  5 BDADOMLUR II STAGE ,BANGALORE ,KARNATAKA  Pin:560071",9663711002,rajendran22@gmail.com
SHRADDHA IMPEX,GINGER              ,E,S1785,"308,3RD FLOORFORTUNE BUSINESS CENTER ,INDORE ,MADHYA PRADESH  Pin:452001",09425400471,shradhaimpacs@yahoo.com
KAVERI TRADERS,GINGER               TURMERIC             GARLIC              ,E,K1408,"TP.X/148MACHIRIAYATHU ,KOLLAM ,KERALA  Pin:690568",9496006969,kavexpo4tvm@gmail.com
GURUKRUPA TRADING,GINGER               TURMERIC             CUMIN                FENUGREEK            NUTMEG/MACE,E,G986,"A-21 MAYUR MARKETSHREENATHJI MARKET ,KESHOD JUNAGADH ,GUJARAT  Pin:362220",9904816700,ramguru.exports@gmail.com
SAM IMPORTS&#38 EXPORTS,GINGER               TURMERIC             GARLIC              ,E,S2153,"MANAMA HOUSE,BUILDING NO.929WARD NO.VIII,MAYYANAD ,KOLLAM ,KERALA  Pin:691571",9447795470,samexport@live.com
REGENCY SPICES LLP,GINGER               TURMERIC             CUMIN                FENNEL               OTHER SEEDS          NUTMEG/MACE,E,R1098,"F/24APMC MARKET NO. 1 ,NAVI MUMBAI ,MAHARASHTRA  Pin:400 703",9320804900,dipakspices@vsnl.net
Ancient Greenfields Private Limited,GINGER               TURMERIC             SPICE OILS & OLEORES,E,A2754,"14/39, BRINDAVAN NAGARP & T COLONY ,COIMBATORE ,TAMIL NADU  Pin:641030",9894282202,admin@agfindia.com
